timestamp,region,service_type,usage_units,provisioned_capacity,cost_usd,availability_pct,cloud_spend_index,enterprise_demand_index,new_service_launch
2023-04-13 05:47:33,Us-East,Storage,6722.34,8000,2151.15,99.87,99.38,0.87,0
2023-01-18 16:28:42,Us-East,Compute,13994.07,10000,6717.16,99.79,123.29,1.26,0
2023-10-10 11:50:26,india south,Compute,8387.22,10000,4025.87,99.73,,1.2,0
2023-12-19 08:16:49,europe north,Compute,,10000,5212.43,99.83,106.44,1.29,0
2023-10-16 10:27:55,us-west,Compute,6353.81,10000,3049.83,99.74,110.67,0.98,0
2024-01-16 20:20:22,us east,Storage,7623.97,8000,2439.67,99.97,99.89,1.12,0
2023-08-24 02:41:31,us west,Storage,4066.56,8000,1301.3,99.64,99.17,0.87,0
2023-08-08 09:26:35,india south,Compute,5840.55,10000,2803.46,99.45,99.41,0.85,0
2024-03-22 11:36:16,europe north,Storage,11113.71,8000,3556.39,99.44,110.24,1.22,0
2023-09-29 17:06:41,Europe-North,Storage,5341.52,8000,1709.29,99.72,104.66,1.2,0
2024-01-20 16:12:08,india-south,Compute,7853.05,10000,3769.46,99.55,95.71,0.83,0
2023-07-31 06:40:07,US-West,Compute,9618.49,10000,,99.9,124.47,1.05,0
2023-06-19 04:44:50,India-South,Compute,10474.19,10000,5027.61,99.54,92.49,1.3,0
2023-08-01 23:24:30,europe north,Compute,8791.81,10000,4220.07,99.64,109.14,1.02,1
2023-04-04 13:12:31,india south,Storage,8940.82,8000,2861.06,99.82,103.78,0.86,1
2023-02-21 00:56:57,us west,Storage,7985.47,8000,2555.35,99.43,105.27,0.93,0
2024-02-02 14:18:46,india-south,Storage,6272.78,8000,2007.29,99.51,99.77,0.87,0
2023-08-15 03:06:39,us-west,Storage,5091.81,8000,1629.38,99.43,98.89,1.1,0
2024-01-31 13:53:43,us west,Storage,7374.6,8000,2359.87,99.69,97.03,0.9,1
2023-11-07 20:23:42,india-south,Compute,8494.11,10000,4077.17,99.57,103.41,1.24,0
2023-08-23 16:19:46,US-West,Compute,8923.56,10000,4283.31,99.71,112.58,1.27,0
2023-09-13 05:05:20,India-South,Storage,5388.02,8000,1724.17,99.81,124.82,0.97,0
2023-07-05 13:39:20,Us-East,Compute,10105.7,10000,4850.74,99.41,102.89,1.2,0
2023-10-07 17:32:12,india south,Storage,5761.53,8000,,99.77,105.38,1.27,0
2023-11-18 16:39:17,us-west,Compute,7682.63,10000,3687.66,99.69,101.86,1.06,0
2023-09-10 23:59:27,india south,Compute,4640.78,10000,2227.57,99.9,96.74,0.83,0
2024-01-21 11:40:53,europe north,Compute,12222.1,10000,5866.61,99.3,116.88,1.03,1
2023-02-17 01:06:57,us west,Compute,13746.85,10000,6598.49,99.64,98.58,1.33,0
2023-08-13 03:58:53,europe north,Storage,8601.46,8000,2752.47,99.51,121.02,1.27,0
2024-03-06 06:45:38,us west,Storage,9987.01,8000,3195.84,99.4,102.02,1.22,0
2023-05-27 20:51:23,US-West,Compute,9580.85,10000,4598.81,99.73,114.26,0.86,0
2023-03-01 10:51:51,Europe-North,Compute,16960.71,10000,8141.14,99.92,110.97,1.26,1
2023-10-09 16:26:37,us-west,Storage,4238.45,8000,1356.3,99.3,114.46,0.81,0
2023-02-04 21:19:50,Us-East,Compute,8064.65,10000,3871.03,99.4,112.61,0.78,0
2023-08-27 19:35:48,us-east,Storage,5290.51,8000,1692.96,99.54,114.5,0.85,0
2023-07-09 17:53:15,india south,Compute,13085.02,10000,6280.81,99.34,126.25,1.3,0
2023-10-15 23:22:30,India-South,Storage,8246.02,8000,2638.73,99.83,129.26,1.25,1
2023-01-09 17:07:51,europe north,Compute,9702.86,10000,4657.37,99.33,96.67,1.2,0
2023-06-18 14:04:40,india-south,Storage,8685.25,8000,2779.28,99.98,120.48,1.09,0
2023-09-28 02:04:29,europe-north,Compute,8502.55,10000,4081.23,99.75,110.28,1.26,0
2023-08-04 10:06:58,us-west,Storage,6994.58,8000,2238.26,99.75,121.42,0.99,0
2023-06-27 22:56:21,US-West,Storage,5531.17,8000,1769.98,99.8,98.36,0.84,0
2023-11-16 19:17:43,us-west,Storage,7977.53,8000,,99.5,115.45,,0
2024-01-01 16:08:59,us west,Compute,11570.97,10000,,99.73,125.12,1.04,0
2023-03-01 09:28:39,europe-north,Storage,12562.83,8000,4020.11,99.47,120.95,1.25,0
2023-05-07 15:23:34,India-South,Storage,11057.13,8000,3538.28,,108.78,1.1,1
2023-03-23 00:31:04,india-south,Storage,7872.78,8000,2519.29,99.77,125.39,0.79,0
2023-06-20 22:36:28,Us-East,Compute,,10000,6648.11,99.52,123.09,1.21,0
2023-05-16 23:35:24,us-east,Compute,,10000,7648.64,99.98,127.32,1.25,0
2023-11-04 11:42:46,US-West,Storage,6216.3,8000,1989.21,99.5,127.29,1.02,0
2023-04-18 14:52:54,us east,Compute,12083.93,10000,5800.29,99.97,111.12,0.99,0
2023-05-17 08:57:37,Us-East,Storage,7061.98,8000,2259.83,99.56,106.05,0.91,0
2023-05-29 10:26:35,India-South,Compute,12204.1,10000,5857.97,99.76,112.76,1.02,1
2023-06-14 20:25:15,us west,Compute,12135.86,10000,5825.21,99.94,118.96,1.13,0
2024-01-13 12:24:02,Us-East,Storage,8628.62,8000,2761.16,99.92,107.81,1.19,0
2023-08-21 09:58:41,europe north,Compute,8658.77,10000,4156.21,99.54,119.35,1.2,0
2023-07-09 15:31:06,europe north,Storage,8784.71,8000,2811.11,99.35,129.71,1.16,0
2023-06-20 14:31:26,Europe-North,Compute,8925.16,10000,4284.08,99.9,95.82,1.01,0
2023-03-18 07:02:02,europe north,Storage,10225.66,8000,3272.21,99.6,117.79,1.0,1
2023-01-05 06:52:20,us-east,Compute,8542.77,10000,4100.53,99.69,100.83,0.94,0
2023-11-02 05:31:35,India-South,Compute,9469.31,10000,4545.27,99.42,124.47,1.01,1
2023-01-23 23:32:30,Us-East,Storage,6338.52,8000,2028.33,,98.87,0.91,0
2023-01-12 20:27:14,us-east,Compute,14185.78,10000,6809.17,99.41,112.82,1.23,1
2023-08-12 20:07:26,europe north,Storage,7844.09,8000,2510.11,99.3,122.25,1.29,0
2023-11-29 04:32:45,europe-north,Storage,5722.97,8000,1831.35,,117.79,0.8,0
2024-03-06 23:24:21,europe north,Storage,10383.9,8000,3322.85,99.79,111.02,1.1,0
2024-02-23 05:08:22,Europe-North,Storage,11242.73,8000,3597.68,99.7,113.55,1.18,0
2023-05-04 02:08:06,Us-East,Compute,16080.14,10000,7718.47,99.76,122.41,1.23,0
2023-02-14 23:40:57,India-South,Storage,11314.51,8000,3620.64,99.94,120.88,1.14,0
2023-09-16 21:00:45,Us-East,Compute,7684.76,10000,3688.69,99.89,95.3,1.33,0
2023-05-09 12:33:26,Europe-North,Compute,11339.13,10000,5442.78,99.71,109.89,1.0,0
2023-12-25 22:14:38,Us-East,Storage,10296.58,8000,3294.91,99.95,129.98,,0
2023-07-27 09:53:02,europe north,Compute,6781.37,10000,3255.06,99.9,90.14,1.12,0
2023-07-15 02:45:05,India-South,Compute,12091.33,10000,5803.84,99.43,121.12,1.21,0
2023-11-14 07:43:55,us west,Compute,7067.61,10000,3392.45,99.83,94.81,1.12,0
2023-05-07 09:08:54,US-West,Compute,8353.18,10000,4009.53,99.55,96.8,0.81,0
2023-01-27 09:23:35,us west,Storage,7517.55,8000,2405.62,99.35,126.07,0.79,1
2024-02-22 19:23:12,Europe-North,Storage,,8000,2493.99,99.85,109.78,0.8,1
2024-03-09 21:14:28,Europe-North,Storage,12784.23,8000,4090.95,99.87,121.5,1.2,1
2023-11-11 22:51:29,europe north,Storage,6761.03,8000,2163.53,99.34,96.76,1.34,0
2024-03-13 15:09:50,Europe-North,Storage,10833.42,8000,3466.69,99.85,107.94,1.13,0
2023-12-19 20:01:04,us east,Storage,6108.84,8000,1954.83,99.87,101.01,1.05,0
2023-09-05 00:07:04,us east,Compute,6595.62,10000,3165.9,99.41,117.83,1.0,0
2024-01-22 23:09:21,europe-north,Storage,7730.09,8000,2473.63,99.54,96.78,,0
2023-12-03 02:31:41,India-South,Compute,,10000,3930.89,99.32,93.65,1.11,0
2023-06-30 15:16:55,us-west,Compute,7259.61,10000,3484.61,99.59,113.64,0.81,0
2023-04-05 10:27:26,us-east,Storage,9128.18,8000,2921.02,99.31,107.38,1.03,0
2024-01-25 02:06:51,india-south,Storage,10643.05,8000,3405.78,99.48,129.64,1.01,1
2023-08-31 09:28:11,india-south,Storage,5533.53,8000,1770.73,99.73,122.64,0.82,1
2023-01-26 03:23:40,india-south,Compute,12767.05,10000,6128.19,99.74,105.2,1.28,0
2023-01-03 10:58:29,india-south,Storage,,8000,1832.02,99.74,95.41,0.9,0
2023-05-02 13:20:08,europe-north,Compute,,10000,5483.7,99.91,128.14,0.85,0
2023-05-06 06:15:36,india-south,Storage,10415.15,8000,3332.85,99.44,100.56,1.2,0
2024-01-19 11:44:31,Us-East,Compute,10680.37,10000,5126.58,99.65,106.39,1.09,0
2023-08-18 06:06:13,india-south,Compute,7287.65,10000,3498.07,99.69,91.86,1.11,0
2023-02-26 06:26:59,india south,Compute,14996.15,10000,7198.15,99.48,118.6,1.2,0
2023-08-31 14:56:49,US-West,Storage,6136.27,8000,1963.61,99.46,110.82,1.15,0
2024-03-25 04:27:49,us-west,Storage,8276.37,8000,2648.44,99.53,98.55,0.86,1
2023-05-21 12:28:38,Europe-North,Compute,12413.58,10000,5958.52,99.86,108.71,,0
2023-10-21 02:36:39,us-west,Storage,4493.48,8000,1437.91,99.79,,0.89,0
2023-01-14 12:37:15,india-south,Storage,6846.12,8000,2190.76,99.67,113.27,0.85,0
2024-03-14 12:11:06,india-south,Compute,13832.81,10000,6639.75,99.39,129.15,0.98,0
2023-11-08 11:41:21,us east,Storage,7943.08,8000,2541.79,99.83,116.21,1.29,1
2023-01-05 14:46:09,europe-north,Storage,5019.07,8000,1606.1,99.37,95.81,0.86,0
2023-11-04 01:20:00,europe north,Compute,4788.3,10000,2298.38,99.32,96.74,0.76,0
2023-12-14 02:18:21,Europe-North,Compute,7768.66,10000,3728.96,99.93,113.04,0.95,0
2024-01-09 09:50:52,Europe-North,Compute,13453.5,10000,6457.68,99.71,106.99,1.31,1
2024-01-27 19:06:32,us west,Storage,6870.75,8000,,99.88,112.19,0.89,0
2023-03-26 23:00:11,US-West,Compute,12510.09,10000,6004.84,,118.11,0.94,0
2023-03-16 10:31:09,india-south,Storage,7774.14,8000,2487.72,99.73,111.36,0.79,0
2023-02-08 04:13:33,Us-East,Storage,10529.67,8000,3369.49,99.53,116.96,1.15,0
2023-08-25 00:04:03,US-West,Storage,4853.81,8000,1553.22,99.58,90.21,0.95,0
2024-02-27 09:10:17,us-east,Storage,10451.73,8000,3344.56,99.56,101.0,1.32,0
2023-12-24 20:58:37,india-south,Compute,8886.35,10000,4265.45,99.45,121.48,0.94,0
2023-07-22 17:12:24,Us-East,Compute,,10000,3997.03,99.56,122.87,0.86,0
2023-11-23 14:27:38,us-west,Compute,6964.21,10000,3342.82,99.7,108.57,0.85,0
2024-02-18 22:37:52,europe-north,Compute,10872.43,10000,5218.77,99.54,119.85,0.92,0
2024-03-10 19:26:22,India-South,Compute,15617.91,10000,7496.6,,106.78,1.33,0
2023-04-09 06:23:18,india-south,Storage,10657.73,8000,3410.47,99.41,129.59,0.87,1
2024-01-11 00:39:47,us-east,Storage,8061.06,8000,2579.54,99.93,120.39,0.96,0
2024-01-20 20:33:21,us west,Compute,8826.28,10000,4236.61,99.45,111.12,0.81,0
2023-11-12 22:40:53,us east,Storage,5267.12,8000,1685.48,99.32,107.31,0.87,0
2024-01-01 09:53:33,us west,Storage,7357.08,8000,2354.27,99.58,93.18,1.16,0
2023-08-27 18:57:30,india south,Compute,5570.91,10000,2674.04,99.75,93.48,0.92,0
2023-02-16 07:31:28,us-west,Compute,12472.83,10000,,99.37,106.31,1.15,0
2024-03-21 04:03:20,europe north,Storage,7481.94,8000,2394.22,,99.17,0.9,0
2023-08-06 08:13:43,Us-East,Compute,6443.18,10000,,99.58,127.11,0.8,0
2024-02-25 16:15:59,US-West,Storage,8595.81,8000,2750.66,99.37,122.46,0.91,0
2023-10-12 02:14:32,europe-north,Storage,7355.69,8000,2353.82,99.8,124.63,1.18,0
2023-05-02 22:56:08,Us-East,Compute,7695.86,10000,3694.01,99.83,91.74,0.81,0
2023-04-04 07:37:53,europe-north,Compute,11081.31,10000,,99.44,106.78,0.86,1
2024-02-13 08:52:45,europe north,Storage,10593.63,8000,3389.96,99.34,119.98,1.1,0
2023-10-23 10:31:24,europe north,Storage,5122.64,8000,1639.25,99.43,,1.26,0
2023-11-23 22:03:56,us west,Compute,7180.99,10000,3446.88,99.6,96.52,1.04,0
2023-05-31 21:47:31,Europe-North,Storage,9161.41,8000,2931.65,99.64,,1.29,0
2023-11-11 14:14:56,US-West,Compute,7015.91,10000,3367.64,99.99,100.48,1.11,0
2023-05-06 19:13:33,europe-north,Compute,15365.99,10000,7375.67,99.7,125.41,1.19,0
2023-07-11 09:13:47,US-West,Storage,,8000,2177.24,99.75,104.15,1.06,0
2023-01-18 21:38:12,us east,Storage,7513.88,8000,2404.44,99.53,123.15,0.89,0
2023-09-23 20:56:53,Us-East,Storage,5253.05,8000,1680.98,99.34,110.94,0.98,0
2023-07-25 12:13:06,Europe-North,Compute,8396.19,10000,4030.17,,102.71,,1
2023-04-26 11:33:36,us east,Storage,7822.16,8000,2503.09,99.61,117.91,0.77,0
2023-06-20 23:31:28,us-east,Compute,13473.5,10000,6467.28,99.76,115.74,1.23,0
2023-04-23 10:29:32,india south,Storage,11066.23,8000,3541.19,99.67,110.24,1.23,0
2023-11-08 20:18:29,India-South,Storage,6292.33,8000,2013.55,99.75,102.48,1.24,0
2023-07-01 08:57:57,Us-East,Compute,9924.92,10000,4763.96,99.69,97.8,1.23,0
2023-01-22 20:43:19,Us-East,Compute,13144.11,10000,6309.17,99.86,102.3,1.29,0
2023-01-28 04:10:41,us east,Storage,7178.64,8000,2297.16,99.34,128.13,0.81,0
2023-06-10 12:16:30,US-West,Storage,6348.16,8000,2031.41,,94.09,1.03,0
2023-12-06 01:10:44,india-south,Storage,8437.25,8000,2699.92,99.59,125.04,,0
2024-03-10 12:40:25,Europe-North,Compute,10742.76,10000,5156.52,99.84,123.05,0.78,0
2023-05-11 08:29:49,europe-north,Compute,12833.27,10000,6159.97,99.74,114.26,1.05,0
2023-08-10 18:32:50,europe-north,Compute,8144.47,10000,,99.46,,1.07,1
2023-06-22 19:48:02,india south,Compute,7306.73,10000,3507.23,99.97,98.45,0.77,0
2023-03-12 11:55:04,europe-north,Compute,11689.0,10000,5610.72,99.79,97.06,1.13,0
2023-07-18 23:23:28,Europe-North,Storage,6648.07,8000,2127.38,99.62,109.94,1.11,0
2023-12-14 08:11:20,europe north,Storage,4978.98,8000,1593.27,99.87,,0.79,0
2023-08-09 09:37:42,India-South,Storage,4557.53,8000,1458.41,99.85,99.52,0.89,1
2023-11-15 13:19:17,india south,Compute,9043.19,10000,4340.73,99.97,115.74,1.08,0
2023-05-11 01:19:37,India-South,Storage,10642.87,8000,,99.68,116.76,1.06,1
2023-03-26 13:01:47,Europe-North,Compute,14954.45,10000,,99.81,100.63,1.35,0
2023-03-01 00:13:04,india-south,Storage,7207.91,8000,2306.53,99.62,,0.85,0
2023-07-19 11:09:31,Us-East,Compute,12078.26,10000,5797.56,99.31,129.64,1.27,0
2023-03-19 22:08:56,Us-East,Storage,12498.66,8000,3999.57,99.32,122.42,1.25,0
2024-03-16 06:26:39,us west,Compute,15056.88,10000,7227.3,99.5,121.36,1.18,0
2024-01-31 15:44:42,us-east,Storage,8550.53,8000,2736.17,99.4,115.43,,0
2023-07-16 01:28:43,us-west,Storage,7537.58,8000,2412.03,99.34,123.89,0.98,0
2023-09-22 11:37:11,Us-East,Compute,7376.78,10000,3540.85,99.57,,1.3,0
2024-02-14 13:32:01,europe north,Compute,9089.2,10000,4362.82,99.89,112.27,0.81,0
2023-08-05 02:52:27,india south,Storage,7104.13,8000,2273.32,99.66,119.81,1.1,0
2023-01-19 21:46:15,india-south,Storage,8345.74,8000,2670.64,99.76,90.01,1.29,0
2023-11-24 14:43:55,Europe-North,Storage,6632.59,8000,2122.43,99.37,110.38,1.19,0
2023-03-31 18:16:56,europe-north,Compute,15007.44,10000,7203.57,99.75,120.48,1.16,0
2023-06-20 15:25:55,europe-north,Storage,10224.74,8000,3271.92,99.67,104.53,1.24,1
2023-06-29 21:05:37,US-West,Storage,9363.65,8000,2996.37,99.59,125.85,1.08,0
2024-02-07 05:38:40,us west,Compute,8665.89,10000,4159.63,99.9,103.53,0.81,0
2023-10-09 21:41:47,us-east,Compute,5034.29,10000,2416.46,99.99,90.17,0.91,1
2023-01-30 10:05:46,europe-north,Storage,7858.11,8000,2514.59,99.48,93.18,1.18,0
2023-08-25 10:34:46,Us-East,Compute,5637.35,10000,2705.93,99.58,104.98,0.83,0
2024-01-25 10:30:44,India-South,Compute,11963.17,10000,5742.32,99.66,124.0,1.01,0
2023-11-18 04:52:38,india south,Storage,6839.62,8000,2188.68,,98.34,1.22,0
2023-12-27 01:26:59,Us-East,Compute,8702.36,10000,4177.13,99.79,92.24,1.05,1
2023-07-26 16:16:55,us-west,Storage,6414.97,8000,2052.79,99.78,120.19,0.91,0
2024-03-26 19:05:05,europe north,Compute,9434.71,10000,4528.66,,97.84,0.92,0
2023-03-02 14:35:16,us-east,Storage,9758.85,8000,3122.83,99.63,114.27,1.04,0
2023-03-20 08:14:46,europe north,Compute,13818.8,10000,6633.02,99.45,96.35,1.32,0
2023-03-08 13:25:55,india south,Storage,8600.2,8000,2752.07,99.49,100.0,1.07,0
2023-12-03 17:15:06,Us-East,Compute,6499.98,10000,3119.99,99.41,101.2,0.81,0
2023-01-30 08:37:29,europe-north,Compute,16535.8,10000,7937.18,99.56,126.14,1.32,0
2023-04-08 00:37:21,europe-north,Compute,,10000,5472.53,99.42,94.66,1.11,0
2023-09-25 13:45:25,us-east,Storage,3786.47,8000,1211.67,99.82,90.48,1.07,0
2023-04-05 07:53:17,India-South,Storage,8142.33,8000,2605.55,99.95,105.73,0.97,0
2024-01-03 20:51:32,India-South,Storage,10212.17,8000,3267.89,99.87,126.37,1.15,0
2023-12-14 15:30:46,us-east,Storage,9524.35,8000,3047.79,99.43,116.14,1.25,1
2023-03-05 20:23:51,europe-north,Storage,11804.42,8000,3777.41,99.32,117.65,1.22,0
2024-01-27 22:56:20,US-West,Compute,9023.79,10000,4331.42,99.93,91.83,0.96,0
2023-01-13 15:40:36,us-west,Storage,6099.56,8000,1951.86,99.66,91.38,0.92,0
2023-01-14 04:41:07,us-east,Compute,11550.29,10000,5544.14,99.36,111.83,,0
2023-11-14 13:57:43,europe north,Compute,10178.76,10000,4885.8,99.49,103.45,1.27,1
2023-02-11 20:46:45,india south,Storage,8948.11,8000,2863.4,99.57,126.86,0.85,0
2023-11-25 18:34:58,India-South,Storage,4578.45,8000,1465.1,99.69,96.41,1.01,0
2024-01-03 10:41:43,india south,Storage,11542.28,8000,3693.53,99.97,124.17,1.26,1
2023-10-26 00:27:30,india-south,Compute,6828.17,10000,,,121.59,0.87,0
2023-12-29 07:56:01,Europe-North,Compute,8672.31,10000,4162.71,99.79,112.69,0.89,0
2023-05-09 18:02:31,Us-East,Compute,14732.7,10000,7071.7,99.96,113.81,1.27,0
2023-11-15 00:13:29,us-east,Compute,6327.37,10000,3037.14,99.42,101.39,0.92,0
2023-07-11 18:06:01,us-west,Storage,6913.28,8000,2212.25,99.35,,1.0,0
2023-07-03 22:52:29,india-south,Storage,7992.15,8000,2557.49,99.85,122.6,1.02,0
2023-03-31 02:04:34,Us-East,Compute,9882.95,10000,4743.82,99.65,97.53,0.88,0
2024-03-26 10:23:26,us-west,Storage,12712.52,8000,4068.01,,106.54,1.27,1
2023-08-08 18:54:01,us-east,Storage,8835.51,8000,2827.36,99.75,118.66,1.19,1
2023-03-05 15:17:23,us-west,Compute,11448.54,10000,5495.3,99.73,96.29,,0
2023-10-11 03:29:26,us east,Storage,4649.12,8000,1487.72,99.53,90.3,1.05,0
2023-07-05 08:22:53,Europe-North,Storage,6189.58,8000,1980.67,99.58,93.54,1.01,0
2023-02-03 18:11:22,us east,Storage,9470.27,8000,,99.84,104.36,1.26,0
2023-08-12 13:21:24,Us-East,Storage,6529.33,8000,2089.39,,104.92,1.07,1
2023-04-14 13:29:11,Europe-North,Storage,11418.52,8000,3653.93,99.5,114.94,1.15,0
2023-01-05 04:14:19,india south,Compute,12858.83,10000,6172.24,99.49,115.32,1.27,0
2023-04-03 21:01:29,Europe-North,Storage,9666.87,8000,3093.4,99.83,102.63,1.04,0
2023-08-01 07:05:12,us-east,Compute,9783.15,10000,4695.91,99.44,115.05,1.17,0
2023-05-17 17:05:11,US-West,Compute,16316.58,10000,7831.96,99.56,122.46,1.3,0
2024-01-24 10:07:22,India-South,Storage,9732.37,8000,3114.36,99.66,121.09,1.05,0
2024-03-18 02:58:25,US-West,Compute,15515.3,10000,7447.34,99.51,117.7,1.22,0
2024-02-18 18:43:30,europe north,Compute,10836.63,10000,5201.58,99.8,108.6,0.93,0
2024-03-29 12:27:47,europe north,Storage,8516.89,8000,2725.4,99.52,90.81,1.12,0
2023-06-22 13:04:09,india south,Compute,9132.09,10000,4383.4,99.88,113.3,0.89,0
2023-10-22 02:18:15,US-West,Storage,4515.05,8000,1444.82,99.5,92.43,0.92,1
2024-03-19 16:13:24,us west,Compute,15957.23,10000,7659.47,99.31,121.59,1.19,0
2023-05-25 14:07:14,us east,Compute,15957.96,10000,7659.82,99.78,124.91,1.23,0
2023-07-10 08:47:34,Europe-North,Storage,7569.2,8000,2422.14,99.46,114.46,0.97,0
2023-06-24 09:00:03,india-south,Compute,7961.17,10000,3821.36,99.79,125.33,0.77,0
2023-06-25 10:45:56,us-west,Compute,9226.18,10000,4428.57,99.75,117.78,0.88,0
2023-07-24 00:54:48,us east,Storage,8201.14,8000,2624.36,99.87,116.69,1.14,0
2024-03-26 23:04:07,us east,Compute,14572.29,10000,6994.7,99.65,103.79,1.15,1
2023-10-05 03:39:07,europe north,Compute,6255.1,10000,3002.45,99.4,121.99,0.88,0
2023-04-09 21:46:04,Us-East,Compute,14994.18,10000,7197.2,99.94,129.14,1.08,0
2023-02-07 23:39:06,us east,Compute,9119.33,10000,4377.28,99.54,94.26,0.96,0
2023-03-29 10:00:51,india south,Storage,8858.62,8000,2834.76,99.58,128.49,0.76,1
2023-04-09 22:05:05,us-east,Storage,9278.1,8000,2968.99,99.67,100.22,1.02,0
2023-06-26 05:31:20,india south,Storage,6868.73,8000,2197.99,99.32,99.29,1.06,0
2023-07-20 00:46:55,india-south,Compute,12052.08,10000,5785.0,99.74,121.77,1.23,0
2023-09-29 14:31:13,Europe-North,Storage,4952.76,8000,1584.88,99.58,123.69,0.9,1
2023-07-18 14:46:22,us east,Compute,9805.7,10000,4706.74,99.88,101.41,1.23,0
2023-06-06 11:15:21,US-West,Storage,9500.51,8000,3040.16,99.65,111.06,1.15,0
2023-12-08 14:27:42,Europe-North,Compute,10547.07,10000,5062.6,99.87,108.44,1.3,0
2023-03-21 01:21:49,us-east,Compute,13524.62,10000,6491.82,99.83,97.07,1.23,0
2024-01-29 07:51:06,US-West,Storage,10979.9,8000,3513.57,99.52,129.57,1.15,0
2023-01-25 23:46:48,india south,Storage,6481.28,8000,2074.01,99.53,96.83,0.9,0
2024-01-03 21:21:15,india-south,Storage,9275.11,8000,2968.03,99.65,115.15,1.16,0
2023-07-21 23:25:22,India-South,Compute,12230.08,10000,5870.44,99.94,119.79,1.2,1
2023-04-24 04:12:26,india south,Storage,14646.43,8000,4686.86,99.8,124.27,1.25,1
2023-10-26 01:53:37,Europe-North,Compute,,10000,2976.58,99.41,90.55,1.03,0
2023-10-30 02:30:40,us-west,Storage,4453.98,8000,1425.27,99.76,98.25,1.03,0
2023-07-28 11:52:21,India-South,Storage,5849.74,8000,1871.92,99.85,91.6,1.01,0
2023-05-06 02:56:47,europe north,Compute,14706.55,10000,7059.14,99.45,119.29,,0
2024-03-27 15:30:28,Europe-North,Storage,11001.55,8000,3520.5,99.86,109.03,1.2,0
2023-06-17 22:35:12,india-south,Storage,11094.25,8000,3550.16,99.8,118.26,,0
2023-11-25 13:33:44,India-South,Storage,3894.02,8000,1246.09,99.31,92.24,0.89,0
2023-05-10 10:31:52,us east,Compute,11100.08,10000,5328.04,99.33,98.53,,0
2023-10-08 03:03:20,india-south,Storage,5239.35,8000,1676.59,99.84,104.32,1.02,0
2023-04-10 15:31:06,india south,Compute,11950.94,10000,5736.45,99.42,115.19,0.95,0
2023-10-14 21:41:09,us west,Storage,3896.7,8000,1246.94,99.38,108.97,0.84,0
2023-10-14 10:46:31,europe-north,Storage,5671.85,8000,1814.99,99.39,100.35,1.18,0
2024-03-21 14:13:19,india-south,Storage,13472.73,8000,4311.27,99.88,125.32,1.24,0
2023-03-01 01:45:47,europe-north,Storage,10619.74,8000,3398.32,99.93,114.46,1.16,0
2023-11-26 03:57:30,us-east,Storage,6072.21,8000,1943.11,99.8,113.53,1.09,0
2023-06-29 23:46:58,US-West,Storage,10151.52,8000,3248.49,99.58,115.57,1.34,0
2023-12-10 05:38:56,US-West,Storage,6741.75,8000,2157.36,99.7,124.06,0.86,0
2024-01-28 09:20:11,india south,Compute,9638.95,10000,4626.7,99.44,91.53,1.13,0
2024-01-20 07:48:24,us east,Compute,13037.55,10000,6258.03,99.95,119.23,1.14,0
2024-03-27 14:52:17,Us-East,Compute,13516.15,10000,6487.75,99.98,95.22,1.23,0
2023-04-20 03:03:48,europe north,Compute,14132.67,10000,6783.68,99.44,98.8,1.3,0
2023-09-13 03:32:42,us west,Storage,5733.73,8000,1834.79,,110.76,1.09,0
2023-04-12 12:26:47,US-West,Storage,9691.92,8000,3101.41,99.39,106.94,1.15,0
2023-04-13 16:07:48,us west,Storage,10764.38,8000,3444.6,,121.47,1.11,0
2024-02-02 18:56:35,india-south,Storage,4976.27,8000,1592.41,99.78,91.28,0.8,0
2023-12-26 13:46:58,europe north,Storage,6426.95,8000,2056.62,99.65,,1.04,0
2024-02-16 17:00:32,us west,Storage,9374.63,8000,2999.88,99.46,126.96,0.87,0
2023-10-15 13:03:36,us west,Compute,7764.78,10000,3727.09,99.51,112.27,1.18,0
2024-03-16 12:12:00,us east,Storage,9297.38,8000,2975.16,,110.47,1.0,0
2023-07-31 23:44:44,us-east,Storage,7724.36,8000,2471.79,99.66,101.14,1.25,0
2023-02-07 10:33:40,us-west,Compute,12262.86,10000,5886.17,99.74,117.85,1.0,0
2023-12-06 22:51:51,US-West,Storage,5865.9,8000,1877.09,99.6,125.72,0.87,0
